Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
'2024',5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,17
'2024',5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,12
'2024',5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,13
'2024',5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,7
'2024',5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,6
'2024',5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5027,6
'2024',5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5028,11
'2024',5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5029,9
'2024',5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5030,15
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5031,7
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5032,..
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5033,12
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5034,6
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5035,6
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5036,9
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5037,13
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5038,13
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5039,11
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5040,11
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5041,19
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5042,12
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,14
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,14
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,10
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,6
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,9
'2024',5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,16
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,17
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,16
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,12
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,10
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,7
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,7
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,8
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,13
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,13
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,7
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,12
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,7
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,16
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,24
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,19
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,14
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,18
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,10
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5067,7
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5068,12
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5069,17
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5070,16
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5071,16
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5072,15
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5073,12
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5074,14
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5075,17
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5076,18
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5077,8
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5078,20
'2024',5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5079,23
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5080,12
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5081,11
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5082,12
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5083,18
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5084,8
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5085,8
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5086,9
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5087,18
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5088,8
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5089,7
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5090,15
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5091,12
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5092,14
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5093,9
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5094,32
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,18
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,13
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,15
'2024',5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,12
'2024',6,Gràcia,28,Vallcarca i els Penitents,114,6001,7
'2024',6,Gràcia,28,Vallcarca i els Penitents,114,6002,21
'2024',6,Gràcia,28,Vallcarca i els Penitents,114,6003,18
'2024',6,Gràcia,28,Vallcarca i els Penitents,114,6004,9
'2024',6,Gràcia,28,Vallcarca i els Penitents,115,6006,6
'2024',6,Gràcia,28,Vallcarca i els Penitents,115,6007,14
'2024',6,Gràcia,28,Vallcarca i els Penitents,115,6008,20
'2024',6,Gràcia,28,Vallcarca i els Penitents,116,6009,7
'2024',6,Gràcia,28,Vallcarca i els Penitents,116,6010,7
'2024',6,Gràcia,28,Vallcarca i els Penitents,117,6011,5
'2024',6,Gràcia,28,Vallcarca i els Penitents,117,6012,7
'2024',6,Gràcia,29,el Coll,118,6013,17
'2024',6,Gràcia,29,el Coll,118,6014,8
'2024',6,Gràcia,29,el Coll,118,6015,6
'2024',6,Gràcia,29,el Coll,118,6016,7
'2024',6,Gràcia,29,el Coll,118,6017,7
'2024',6,Gràcia,30,la Salut,119,6018,14
'2024',6,Gràcia,30,la Salut,119,6019,8
'2024',6,Gràcia,30,la Salut,119,6020,7
'2024',6,Gràcia,30,la Salut,119,6021,..
'2024',6,Gràcia,30,la Salut,120,6022,8
'2024',6,Gràcia,30,la Salut,120,6023,9
'2024',6,Gràcia,30,la Salut,120,6024,11
'2024',6,Gràcia,30,la Salut,120,6025,7
'2024',6,Gràcia,30,la Salut,120,6026,12
'2024',6,Gràcia,30,la Salut,120,6027,..
'2024',6,Gràcia,31,la Vila de Gràcia,121,6028,9
'2024',6,Gràcia,31,la Vila de Gràcia,121,6029,11
'2024',6,Gràcia,31,la Vila de Gràcia,121,6030,10
'2024',6,Gràcia,31,la Vila de Gràcia,121,6031,..
'2024',6,Gràcia,31,la Vila de Gràcia,121,6032,7
'2024',6,Gràcia,31,la Vila de Gràcia,122,6033,12
'2024',6,Gràcia,31,la Vila de Gràcia,122,6034,11
'2024',6,Gràcia,31,la Vila de Gràcia,122,6035,12
'2024',6,Gràcia,31,la Vila de Gràcia,122,6036,11
'2024',6,Gràcia,31,la Vila de Gràcia,123,6037,8
'2024',6,Gràcia,31,la Vila de Gràcia,123,6038,13
'2024',6,Gràcia,31,la Vila de Gràcia,123,6039,10
'2024',6,Gràcia,31,la Vila de Gràcia,124,6040,17
'2024',6,Gràcia,31,la Vila de Gràcia,124,6041,14
'2024',6,Gràcia,31,la Vila de Gràcia,124,6042,10
'2024',6,Gràcia,31,la Vila de Gràcia,125,6043,12
'2024',6,Gràcia,31,la Vila de Gràcia,125,6044,17
'2024',6,Gràcia,31,la Vila de Gràcia,126,6045,9
'2024',6,Gràcia,31,la Vila de Gràcia,126,6046,5
'2024',6,Gràcia,31,la Vila de Gràcia,126,6047,9
'2024',6,Gràcia,31,la Vila de Gràcia,126,6048,11
'2024',6,Gràcia,31,la Vila de Gràcia,127,6049,..
'2024',6,Gràcia,31,la Vila de Gràcia,127,6050,9
'2024',6,Gràcia,31,la Vila de Gràcia,127,6051,12
'2024',6,Gràcia,31,la Vila de Gràcia,128,6052,13
'2024',6,Gràcia,31,la Vila de Gràcia,128,6053,6
'2024',6,Gràcia,31,la Vila de Gràcia,128,6054,..
'2024',6,Gràcia,31,la Vila de Gràcia,129,6055,8
'2024',6,Gràcia,31,la Vila de Gràcia,129,6056,7
'2024',6,Gràcia,31,la Vila de Gràcia,129,6057,12
'2024',6,Gràcia,31,la Vila de Gràcia,129,6058,11
'2024',6,Gràcia,31,la Vila de Gràcia,129,6059,12
'2024',6,Gràcia,31,la Vila de Gràcia,130,6060,15
'2024',6,Gràcia,31,la Vila de Gràcia,130,6061,7
'2024',6,Gràcia,31,la Vila de Gràcia,130,6062,..
'2024',6,Gràcia,31,la Vila de Gràcia,130,6063,8
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,19
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,..
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,6
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,6
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,11
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,12
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,18
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,10
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,6
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,6
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,5
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,..
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,..
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,7
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,11
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,14
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,..
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,12
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,23
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,7
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,11
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,7
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,5
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,..
'2024',6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,10
'2024',7,Horta-Guinardó,33,el Baix Guinardó,135,7001,11
'2024',7,Horta-Guinardó,33,el Baix Guinardó,135,7002,6
'2024',7,Horta-Guinardó,33,el Baix Guinardó,135,7003,10
'2024',7,Horta-Guinardó,33,el Baix Guinardó,135,7004,11
'2024',7,Horta-Guinardó,33,el Baix Guinardó,135,7005,9
'2024',7,Horta-Guinardó,33,el Baix Guinardó,135,7006,..
'2024',7,Horta-Guinardó,33,el Baix Guinardó,135,7007,13
'2024',7,Horta-Guinardó,33,el Baix Guinardó,135,7008,12
'2024',7,Horta-Guinardó,33,el Baix Guinardó,136,7009,10
'2024',7,Horta-Guinardó,33,el Baix Guinardó,136,7010,10
'2024',7,Horta-Guinardó,33,el Baix Guinardó,136,7011,6
'2024',7,Horta-Guinardó,33,el Baix Guinardó,136,7012,6
'2024',7,Horta-Guinardó,33,el Baix Guinardó,136,7013,..
'2024',7,Horta-Guinardó,33,el Baix Guinardó,137,7014,8
'2024',7,Horta-Guinardó,33,el Baix Guinardó,137,7015,6
'2024',7,Horta-Guinardó,33,el Baix Guinardó,137,7016,8
'2024',7,Horta-Guinardó,33,el Baix Guinardó,137,7017,12
'2024',7,Horta-Guinardó,33,el Baix Guinardó,137,7018,10
'2024',7,Horta-Guinardó,33,el Baix Guinardó,137,7019,11
'2024',7,Horta-Guinardó,34,Can Baró,138,7020,8
'2024',7,Horta-Guinardó,34,Can Baró,138,7021,..
'2024',7,Horta-Guinardó,34,Can Baró,138,7022,7
'2024',7,Horta-Guinardó,34,Can Baró,138,7023,8
'2024',7,Horta-Guinardó,34,Can Baró,138,7024,9
'2024',7,Horta-Guinardó,34,Can Baró,138,7025,14
'2024',7,Horta-Guinardó,34,Can Baró,138,7026,6
'2024',7,Horta-Guinardó,35,el Guinardó,139,7027,14
'2024',7,Horta-Guinardó,35,el Guinardó,139,7028,15
'2024',7,Horta-Guinardó,35,el Guinardó,139,7029,9
'2024',7,Horta-Guinardó,35,el Guinardó,139,7030,18
'2024',7,Horta-Guinardó,35,el Guinardó,140,7031,8
'2024',7,Horta-Guinardó,35,el Guinardó,140,7032,6
'2024',7,Horta-Guinardó,35,el Guinardó,140,7033,13
'2024',7,Horta-Guinardó,35,el Guinardó,140,7034,9
'2024',7,Horta-Guinardó,35,el Guinardó,140,7035,12
'2024',7,Horta-Guinardó,35,el Guinardó,140,7036,9
'2024',7,Horta-Guinardó,35,el Guinardó,140,7037,8
'2024',7,Horta-Guinardó,35,el Guinardó,140,7038,11
'2024',7,Horta-Guinardó,35,el Guinardó,141,7039,5
'2024',7,Horta-Guinardó,35,el Guinardó,141,7040,18
'2024',7,Horta-Guinardó,35,el Guinardó,141,7041,7
'2024',7,Horta-Guinardó,35,el Guinardó,142,7042,11
'2024',7,Horta-Guinardó,35,el Guinardó,142,7043,11
'2024',7,Horta-Guinardó,35,el Guinardó,142,7044,10
'2024',7,Horta-Guinardó,35,el Guinardó,142,7045,13
'2024',7,Horta-Guinardó,35,el Guinardó,142,7046,9
'2024',7,Horta-Guinardó,35,el Guinardó,143,7047,10
'2024',7,Horta-Guinardó,35,el Guinardó,143,7048,..
'2024',7,Horta-Guinardó,35,el Guinardó,143,7049,7
'2024',7,Horta-Guinardó,35,el Guinardó,143,7050,17
'2024',7,Horta-Guinardó,35,el Guinardó,143,7051,20
'2024',7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,..
'2024',7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,12
'2024',7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,11
'2024',7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,5
'2024',7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,..
'2024',7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,8
'2024',7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,8
'2024',7,Horta-Guinardó,37,el Carmel,146,7059,11
'2024',7,Horta-Guinardó,37,el Carmel,146,7060,18
'2024',7,Horta-Guinardó,37,el Carmel,147,7061,5
'2024',7,Horta-Guinardó,37,el Carmel,147,7062,8
'2024',7,Horta-Guinardó,37,el Carmel,147,7063,16
'2024',7,Horta-Guinardó,37,el Carmel,147,7064,9
'2024',7,Horta-Guinardó,37,el Carmel,147,7065,17
'2024',7,Horta-Guinardó,37,el Carmel,147,7066,18
'2024',7,Horta-Guinardó,37,el Carmel,147,7067,9
'2024',7,Horta-Guinardó,37,el Carmel,147,7068,10
'2024',7,Horta-Guinardó,37,el Carmel,147,7069,14
'2024',7,Horta-Guinardó,37,el Carmel,147,7070,10
'2024',7,Horta-Guinardó,37,el Carmel,148,7071,13
'2024',7,Horta-Guinardó,37,el Carmel,148,7072,12
'2024',7,Horta-Guinardó,37,el Carmel,148,7073,6
'2024',7,Horta-Guinardó,37,el Carmel,148,7074,11
'2024',7,Horta-Guinardó,37,el Carmel,148,7075,6
'2024',7,Horta-Guinardó,37,el Carmel,148,7076,7
'2024',7,Horta-Guinardó,37,el Carmel,148,7077,10
'2024',7,Horta-Guinardó,37,el Carmel,148,7078,7
'2024',7,Horta-Guinardó,37,el Carmel,148,7079,9
'2024',7,Horta-Guinardó,37,el Carmel,148,7080,8
'2024',7,Horta-Guinardó,38,la Teixonera,149,7081,9
'2024',7,Horta-Guinardó,38,la Teixonera,149,7082,10
'2024',7,Horta-Guinardó,38,la Teixonera,149,7083,11
'2024',7,Horta-Guinardó,38,la Teixonera,149,7084,5
'2024',7,Horta-Guinardó,38,la Teixonera,149,7085,7
'2024',7,Horta-Guinardó,38,la Teixonera,149,7086,12
'2024',7,Horta-Guinardó,38,la Teixonera,149,7087,11
'2024',7,Horta-Guinardó,38,la Teixonera,149,7088,12
'2024',7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7089,7
'2024',7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7090,10
'2024',7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7091,..
'2024',7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7092,8
'2024',7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7093,10
'2024',7,Horta-Guinardó,40,Montbau,151,7094,8
'2024',7,Horta-Guinardó,40,Montbau,151,7095,7
'2024',7,Horta-Guinardó,40,Montbau,151,7096,6
'2024',7,Horta-Guinardó,40,Montbau,151,7097,7
'2024',7,Horta-Guinardó,41,la Vall d'Hebron,152,7098,8
'2024',7,Horta-Guinardó,41,la Vall d'Hebron,152,7099,7
'2024',7,Horta-Guinardó,41,la Vall d'Hebron,152,7100,5
'2024',7,Horta-Guinardó,41,la Vall d'Hebron,152,7101,8
'2024',7,Horta-Guinardó,42,la Clota,153,7102,8
'2024',7,Horta-Guinardó,43,Horta,154,7103,15
'2024',7,Horta-Guinardó,43,Horta,154,7104,11
'2024',7,Horta-Guinardó,43,Horta,154,7105,8
'2024',7,Horta-Guinardó,43,Horta,154,7106,7
'2024',7,Horta-Guinardó,43,Horta,154,7107,6
'2024',7,Horta-Guinardó,43,Horta,154,7108,7
'2024',7,Horta-Guinardó,43,Horta,154,7109,7
'2024',7,Horta-Guinardó,43,Horta,154,7110,5
'2024',7,Horta-Guinardó,43,Horta,154,7111,..
'2024',7,Horta-Guinardó,43,Horta,155,7112,7
'2024',7,Horta-Guinardó,43,Horta,155,7113,..
'2024',7,Horta-Guinardó,43,Horta,155,7114,19
'2024',7,Horta-Guinardó,43,Horta,155,7115,..
'2024',7,Horta-Guinardó,43,Horta,155,7116,10
'2024',7,Horta-Guinardó,43,Horta,155,7117,29
'2024',7,Horta-Guinardó,43,Horta,155,7118,10
'2024',7,Horta-Guinardó,43,Horta,156,7119,12
'2024',7,Horta-Guinardó,43,Horta,156,7120,11
'2024',7,Horta-Guinardó,43,Horta,156,7121,8
'2024',7,Horta-Guinardó,43,Horta,156,7122,..
'2024',7,Horta-Guinardó,43,Horta,156,7123,8
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8001,8
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8002,7
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8003,12
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8004,11
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8005,..
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8006,10
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8007,10
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8008,6
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,158,8009,13
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8010,8
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8011,6
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8012,6
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8013,7
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8014,7
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8015,11
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8016,5
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8017,8
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8018,5
'2024',8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8019,15
'2024',8,Nou Barris,45,Porta,161,8020,..
'2024',8,Nou Barris,45,Porta,161,8021,..
'2024',8,Nou Barris,45,Porta,161,8022,7
'2024',8,Nou Barris,45,Porta,161,8023,..
'2024',8,Nou Barris,45,Porta,161,8024,7
'2024',8,Nou Barris,45,Porta,161,8025,13
'2024',8,Nou Barris,45,Porta,161,8026,9
'2024',8,Nou Barris,45,Porta,162,8027,8
'2024',8,Nou Barris,45,Porta,162,8028,8
'2024',8,Nou Barris,45,Porta,162,8029,6
'2024',8,Nou Barris,45,Porta,162,8030,6
'2024',8,Nou Barris,45,Porta,163,8031,6
'2024',8,Nou Barris,45,Porta,163,8032,7
'2024',8,Nou Barris,45,Porta,163,8033,6
'2024',8,Nou Barris,45,Porta,163,8034,10
'2024',8,Nou Barris,45,Porta,163,8035,29
'2024',8,Nou Barris,45,Porta,163,8036,11
'2024',8,Nou Barris,45,Porta,163,8037,10
'2024',8,Nou Barris,46,el Turó de la Peira,164,8038,6
'2024',8,Nou Barris,46,el Turó de la Peira,164,8039,14
'2024',8,Nou Barris,46,el Turó de la Peira,164,8040,22
'2024',8,Nou Barris,46,el Turó de la Peira,164,8041,23
'2024',8,Nou Barris,46,el Turó de la Peira,164,8042,6
'2024',8,Nou Barris,46,el Turó de la Peira,164,8043,13
'2024',8,Nou Barris,46,el Turó de la Peira,165,8044,8
'2024',8,Nou Barris,46,el Turó de la Peira,165,8045,30
'2024',8,Nou Barris,46,el Turó de la Peira,165,8046,16
'2024',8,Nou Barris,46,el Turó de la Peira,165,8047,19
'2024',8,Nou Barris,47,Can Peguera,166,8048,8
'2024',8,Nou Barris,47,Can Peguera,166,8049,8
'2024',8,Nou Barris,48,la Guineueta,167,8050,6
'2024',8,Nou Barris,48,la Guineueta,167,8051,7
'2024',8,Nou Barris,48,la Guineueta,167,8052,5
'2024',8,Nou Barris,48,la Guineueta,167,8053,5
'2024',8,Nou Barris,48,la Guineueta,167,8054,10
'2024',8,Nou Barris,48,la Guineueta,167,8055,6
'2024',8,Nou Barris,48,la Guineueta,167,8215,12
'2024',8,Nou Barris,48,la Guineueta,168,8056,7
'2024',8,Nou Barris,48,la Guineueta,168,8057,8
'2024',8,Nou Barris,48,la Guineueta,168,8058,9
'2024',8,Nou Barris,48,la Guineueta,168,8059,9
'2024',8,Nou Barris,49,Canyelles,169,8060,8
'2024',8,Nou Barris,49,Canyelles,169,8061,15
'2024',8,Nou Barris,49,Canyelles,169,8062,5
'2024',8,Nou Barris,49,Canyelles,169,8063,..
'2024',8,Nou Barris,49,Canyelles,169,8064,7
'2024',8,Nou Barris,50,les Roquetes,170,8065,15
'2024',8,Nou Barris,50,les Roquetes,170,8066,25
'2024',8,Nou Barris,50,les Roquetes,170,8067,11
'2024',8,Nou Barris,50,les Roquetes,170,8068,26
'2024',8,Nou Barris,50,les Roquetes,170,8069,10
'2024',8,Nou Barris,50,les Roquetes,171,8070,14
'2024',8,Nou Barris,50,les Roquetes,171,8071,15
'2024',8,Nou Barris,50,les Roquetes,171,8072,6
'2024',8,Nou Barris,50,les Roquetes,171,8073,17
'2024',8,Nou Barris,50,les Roquetes,171,8074,12
'2024',8,Nou Barris,51,Verdun,172,8075,8
'2024',8,Nou Barris,51,Verdun,172,8076,13
'2024',8,Nou Barris,51,Verdun,172,8077,12
'2024',8,Nou Barris,51,Verdun,173,8078,10
'2024',8,Nou Barris,51,Verdun,173,8079,11
'2024',8,Nou Barris,51,Verdun,173,8080,10
'2024',8,Nou Barris,51,Verdun,173,8081,13
'2024',8,Nou Barris,51,Verdun,173,8082,12
'2024',8,Nou Barris,52,la Prosperitat,174,8083,15
'2024',8,Nou Barris,52,la Prosperitat,174,8084,5
'2024',8,Nou Barris,52,la Prosperitat,174,8085,6
'2024',8,Nou Barris,52,la Prosperitat,174,8086,15
'2024',8,Nou Barris,52,la Prosperitat,175,8087,6
'2024',8,Nou Barris,52,la Prosperitat,175,8088,6
'2024',8,Nou Barris,52,la Prosperitat,175,8089,5
'2024',8,Nou Barris,52,la Prosperitat,175,8090,10
'2024',8,Nou Barris,52,la Prosperitat,175,8091,10
'2024',8,Nou Barris,52,la Prosperitat,176,8092,..
'2024',8,Nou Barris,52,la Prosperitat,176,8093,10
'2024',8,Nou Barris,52,la Prosperitat,176,8094,7
'2024',8,Nou Barris,52,la Prosperitat,176,8095,7
'2024',8,Nou Barris,52,la Prosperitat,177,8096,5
'2024',8,Nou Barris,52,la Prosperitat,177,8097,8
'2024',8,Nou Barris,52,la Prosperitat,177,8098,6
'2024',8,Nou Barris,52,la Prosperitat,177,8099,7
'2024',8,Nou Barris,52,la Prosperitat,177,8100,10
'2024',8,Nou Barris,52,la Prosperitat,177,8101,7
'2024',8,Nou Barris,52,la Prosperitat,177,8102,21
'2024',8,Nou Barris,53,la Trinitat Nova,178,8103,14
'2024',8,Nou Barris,53,la Trinitat Nova,178,8104,5
'2024',8,Nou Barris,53,la Trinitat Nova,178,8105,14
'2024',8,Nou Barris,53,la Trinitat Nova,178,8106,12
'2024',8,Nou Barris,53,la Trinitat Nova,178,8107,13
'2024',8,Nou Barris,54,Torre Baró,179,8108,18
'2024',8,Nou Barris,54,Torre Baró,179,8109,..
'2024',8,Nou Barris,55,Ciutat Meridiana,180,8110,16
'2024',8,Nou Barris,55,Ciutat Meridiana,180,8111,13
'2024',8,Nou Barris,55,Ciutat Meridiana,180,8112,16
'2024',8,Nou Barris,55,Ciutat Meridiana,180,8113,18
'2024',8,Nou Barris,55,Ciutat Meridiana,180,8114,23
'2024',8,Nou Barris,55,Ciutat Meridiana,180,8115,15
'2024',8,Nou Barris,56,Vallbona,181,8116,14
'2024',9,Sant Andreu,57,la Trinitat Vella,182,9001,36
'2024',9,Sant Andreu,57,la Trinitat Vella,182,9002,19
'2024',9,Sant Andreu,57,la Trinitat Vella,182,9003,19
